RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
361,77607727,Davis,531,Germany,Male,82,6,226232.9,1,1,0,189471.01
362,63007836,Williams,608,Spain,Female,90,7,5131.05,2,1,1,46243.0
363,75541801,Jones,592,Germany,Male,53,2,164901.85,4,0,0,135579.58
364,68114585,Garcia,445,Spain,Female,90,5,72094.24,4,1,0,48058.66
365,36658609,Smith,546,Spain,Male,47,8,69812.06,2,1,0,70395.74
366,86294551,Smith,741,Germany,Male,64,9,56212.85,2,0,0,37125.25
367,40024204,Smith,363,Germany,Male,46,10,205682.3,4,1,1,156868.81
368,92008891,Williams,469,Spain,Male,22,4,93236.93,2,1,1,183659.91
369,58715257,Smith,736,Germany,Male,82,3,16779.13,1,0,1,15686.47
370,32268806,Brown,757,France,Female,86,8,24212.79,4,0,0,164566.53
371,16512440,Smith,618,France,Female,80,3,37153.59,4,1,0,55933.52
372,22431395,Jones,520,France,Male,73,2,224731.9,4,0,0,102524.15
373,83208492,Davis,762,France,Male,34,6,106860.86,2,1,1,152161.64
374,39093907,Davis,421,France,Female,68,4,229012.33,1,1,0,106302.32
375,46253447,Johnson,528,Germany,Male,54,0,204369.87,4,0,1,53937.48
376,72134783,Jones,519,Spain,Female,26,7,209470.66,2,0,0,182171.48
377,72460303,Williams,508,Germany,Male,55,10,71707.95,4,0,1,122780.7
378,93831437,Smith,796,France,Male,70,0,67828.6,2,0,1,186938.56
379,74447435,Smith,503,France,Female,30,8,140017.09,3,1,0,170861.85
380,59895282,Brown,751,Germany,Female,70,0,104481.24,1,1,1,176551.65
381,12503771,Garcia,431,Germany,Male,66,3,127265.17,4,1,0,78725.42
382,80286689,Smith,406,Spain,Female,87,9,13301.05,1,0,1,197589.87
383,10996161,Miller,356,France,Female,52,3,242897.55,4,1,1,171954.95
384,14183839,Jones,461,Germany,Male,33,10,14542.2,1,0,0,74145.33
385,77775190,Williams,835,Spain,Male,30,8,44707.82,3,0,0,180318.92
386,77758014,Davis,397,France,Male,28,0,169550.13,1,0,1,153505.64
387,30153173,Johnson,429,France,Male,19,9,38875.39,3,0,0,147776.03
388,77227698,Smith,724,France,Female,36,8,26717.48,4,1,1,11182.91
389,58939582,Johnson,725,Germany,Male,62,3,38405.1,1,1,1,14287.9
390,66224957,Smith,665,France,Male,63,6,15480.06,2,0,1,142010.58
391,32725756,Williams,382,France,Female,64,8,62829.69,4,1,1,62949.87
392,81531065,Garcia,464,Spain,Female,66,10,67779.82,3,0,1,21118.49
393,11079600,Jones,733,Germany,Male,59,6,124655.52,3,1,1,64330.7
394,36191539,Davis,352,Spain,Male,50,1,109680.63,3,1,0,169202.8
395,42576169,Williams,835,Germany,Female,58,5,118428.35,4,1,0,99416.24
396,53381573,Johnson,353,France,Male,86,5,154009.88,4,0,1,126960.06
397,80612021,Smith,705,Spain,Female,36,2,57740.36,1,0,0,162096.03
398,35050090,Johnson,609,Germany,Female,56,3,33676.03,2,1,1,71441.15
399,18849851,Jones,391,Germany,Female,24,5,219719.57,3,1,1,12117.72
400,70779108,Miller,358,France,Male,56,10,158485.33,3,1,0,71431.01
401,76009351,Davis,837,France,Male,51,5,15165.82,1,0,0,191768.89
402,95871668,Williams,656,Spain,Female,61,0,240262.91,1,1,0,101634.15
403,94890726,Johnson,494,Spain,Male,86,9,173267.13,2,1,0,118263.44
404,97753580,Johnson,750,Germany,Female,85,7,37926.16,3,0,0,154481.58
405,39549535,Jones,446,Spain,Male,80,8,242283.61,4,1,1,31837.34
406,10449395,Miller,625,France,Male,88,1,91351.84,4,1,1,149447.83
407,31921117,Smith,491,Spain,Female,65,3,246127.52,4,1,0,66573.34
408,50308782,Miller,627,Spain,Male,20,10,25818.91,3,1,0,83750.68
409,61592034,Johnson,785,Germany,Male,51,5,39992.3,4,0,0,61203.07
410,63386038,Jones,376,France,Male,26,1,164354.89,3,1,0,39173.65
411,67351079,Smith,392,Germany,Female,78,10,5535.87,4,1,1,78677.66
412,41530803,Miller,480,France,Male,37,6,4672.41,3,0,0,27981.4
413,43266319,Davis,565,France,Female,57,5,197995.71,3,0,0,170507.83
414,40503180,Miller,443,Germany,Male,29,7,41945.08,4,1,1,68129.81
415,13379569,Davis,357,Spain,Male,45,6,229697.5,4,0,0,134187.29
416,80009467,Miller,435,Germany,Male,65,9,106474.04,2,0,0,66372.16
417,54910237,Garcia,694,Spain,Female,91,0,218413.09,3,0,0,50033.77
418,52165906,Smith,487,Germany,Female,24,9,104440.9,1,1,1,145594.85
419,69855504,Miller,718,Germany,Female,31,9,132557.5,3,0,1,128560.73
420,99473854,Garcia,762,Spain,Male,36,4,79128.54,4,0,0,51439.94
421,16319707,Williams,773,Spain,Male,71,5,164519.1,3,0,1,126298.27
422,78532150,Jones,595,Spain,Male,77,6,79550.29,3,1,1,10950.32
423,13695961,Miller,798,Germany,Female,84,3,55792.52,3,0,1,43613.78
424,88911293,Davis,849,Spain,Male,51,8,20261.83,3,1,1,148273.26
425,46396424,Smith,370,Spain,Male,58,0,14417.34,2,1,0,87928.63
426,14294539,Davis,836,Spain,Female,48,2,76493.59,1,0,1,48689.49
427,21609076,Garcia,757,France,Male,56,9,184118.34,2,1,1,106124.11
428,83204793,Garcia,806,Spain,Female,69,1,51405.02,1,1,1,98391.23
429,48498937,Williams,793,Spain,Male,64,1,74806.86,1,1,1,130447.9
430,10803328,Davis,841,Spain,Male,37,0,226292.85,1,1,1,23782.28
431,30840174,Brown,759,France,Male,69,2,159789.37,4,0,1,165676.43
432,11043233,Jones,614,France,Male,88,9,229930.6,3,1,0,21072.59
433,87209213,Davis,497,Spain,Male,79,4,227806.51,2,1,0,96232.5
434,10529525,Brown,533,Spain,Female,22,5,15852.67,1,0,0,144989.87
435,26953831,Smith,576,Spain,Male,74,7,238752.33,4,1,0,75514.1
436,66996736,Jones,641,Spain,Male,21,3,12794.49,1,0,0,182922.52
437,84583311,Davis,839,France,Female,28,0,231404.73,4,0,0,153494.05
438,81709884,Williams,385,Spain,Female,36,8,136683.36,4,0,1,90949.13
439,92235366,Smith,595,France,Female,44,2,133297.4,3,0,0,44927.01
440,13699391,Jones,422,Germany,Male,46,7,178316.02,3,0,0,18253.39
441,87183765,Davis,499,France,Female,35,3,219802.82,2,1,1,162316.22
442,58487260,Davis,350,Germany,Female,54,10,154251.14,1,1,1,46912.11
443,67338102,Jones,418,France,Female,78,2,106349.96,1,0,1,61238.09
444,80721474,Brown,806,France,Female,64,2,27972.34,1,1,1,11971.89
445,25192217,Smith,642,France,Male,37,3,197302.33,4,0,1,13463.11
446,62496015,Williams,579,Spain,Female,87,3,32073.37,2,1,1,53779.5
447,20292658,Williams,560,France,Female,66,6,181591.47,3,1,0,175845.01
448,43698788,Smith,421,Spain,Male,32,1,131981.24,3,0,0,158356.38
449,71819576,Smith,839,France,Male,35,7,96458.98,2,0,1,156275.89
450,73362116,Garcia,712,France,Female,55,10,153246.6,3,1,1,167136.61
451,11748014,Johnson,445,Germany,Male,39,1,193089.02,1,0,1,45456.58
452,50711152,Davis,746,France,Female,77,0,235284.9,4,1,0,196022.4
453,60296557,Brown,433,Spain,Male,83,7,66174.22,1,1,1,54116.6
454,56216125,Smith,577,Germany,Male,43,3,236782.54,2,1,1,38486.67
455,79397491,Smith,648,Germany,Female,81,5,240237.01,3,1,1,65982.49
456,91949124,Johnson,585,France,Male,75,0,203407.63,2,1,0,110786.14
457,33295179,Johnson,642,France,Male,20,2,220359.29,2,1,0,33641.82
458,83706383,Jones,571,Germany,Female,47,6,173106.88,3,0,1,150337.99
459,27541337,Miller,807,Spain,Female,36,6,9774.3,2,1,0,80590.07
460,67399769,Williams,572,France,Male,27,10,143769.64,1,0,1,117999.14
461,30279846,Brown,630,Germany,Male,63,7,186801.14,2,1,1,149504.84
462,20970723,Jones,570,Spain,Female,36,1,235425.78,4,1,1,181359.81
463,82807712,Smith,565,France,Male,75,6,142612.96,1,1,0,165675.92
464,82193785,Davis,580,Germany,Female,23,3,198550.17,1,1,1,112119.05
465,60018037,Johnson,754,Germany,Male,68,5,176259.68,2,0,0,198322.85
466,53351876,Garcia,518,France,Male,31,3,70200.72,1,0,1,110650.45
467,60166883,Williams,678,Spain,Female,75,8,38682.02,2,0,0,111834.71
468,70361505,Jones,775,Spain,Female,25,0,187726.33,4,1,0,40112.76
469,56787763,Garcia,391,Germany,Male,19,0,58442.09,2,1,1,38256.9
470,75732489,Williams,607,Spain,Male,35,4,61172.89,3,1,1,42053.21
471,13693305,Miller,545,Germany,Male,74,4,160986.56,2,0,0,122446.06
472,23470137,Miller,741,France,Male,52,10,197267.12,1,0,0,88882.66
473,14466271,Garcia,445,Spain,Female,83,7,145583.02,2,1,0,83318.06
474,64717184,Johnson,666,France,Male,73,6,221245.79,2,1,1,34236.08
475,44907127,Jones,363,Germany,Male,60,10,52860.82,3,0,1,82407.14
476,20495300,Jones,462,France,Female,90,2,63103.61,3,0,0,81818.08
477,38709379,Miller,426,Spain,Female,89,7,159238.88,1,1,1,127954.73
478,44654999,Williams,626,France,Female,25,3,207342.05,4,0,0,83797.84
479,37451727,Garcia,757,Spain,Male,22,2,134837.95,4,0,0,89564.78
480,84815222,Johnson,783,Spain,Female,30,1,2595.39,1,0,1,61783.16
481,38997889,Smith,815,Spain,Female,24,8,169235.78,1,1,1,34985.74
482,58978079,Jones,778,Spain,Male,38,6,203395.61,1,1,1,67002.07
483,21726298,Davis,797,Spain,Female,54,4,69135.91,4,0,0,18125.41
484,94607827,Smith,669,Germany,Female,62,8,13549.56,4,1,1,48704.89
485,65723671,Johnson,837,France,Male,69,2,129487.99,4,1,0,71740.97
486,99843595,Miller,759,Germany,Female,65,5,10538.81,3,1,0,37672.8
487,66564401,Davis,509,France,Male,79,7,104004.19,2,0,1,136344.23
488,56673570,Jones,841,France,Female,68,8,4454.46,3,1,1,63345.36
489,88547323,Jones,662,France,Female,21,3,56241.68,3,0,1,126950.24
490,25033888,Garcia,468,Germany,Female,73,0,97205.61,3,1,0,132338.27
491,99132960,Davis,786,Spain,Male,51,7,27926.47,2,1,1,94984.77
492,71704882,Smith,510,Spain,Female,62,9,28538.98,4,1,0,95330.22
493,44958762,Miller,657,Germany,Female,33,2,206765.44,2,0,0,120478.02
494,27028708,Garcia,700,Spain,Female,26,5,10355.97,3,0,0,59866.71
495,14035851,Brown,495,France,Female,33,3,172241.56,2,1,1,14036.54
496,57685442,Smith,512,Spain,Male,48,5,203620.51,4,1,1,132554.67
497,44045504,Smith,745,Spain,Female,30,2,32680.59,3,1,1,125619.82
498,92396202,Brown,528,Spain,Female,22,6,48842.68,3,0,0,100512.4
499,45610155,Johnson,438,France,Female,64,1,160373.33,1,0,0,176395.47
500,39469068,Davis,842,Spain,Female,56,4,78911.65,4,1,0,106638.72
501,40185054,Davis,572,Spain,Male,35,2,119105.77,3,0,1,67663.99
502,19702701,Johnson,615,Spain,Male,37,4,209000.68,3,1,1,145571.17
503,88262145,Jones,588,Germany,Male,19,2,34495.79,4,0,0,192856.67
504,43127676,Williams,657,Germany,Female,57,8,154913.13,3,1,0,150006.99
505,12976242,Garcia,383,Spain,Male,47,7,235599.43,1,1,0,182681.1
506,47317456,Williams,720,Germany,Male,27,1,14366.66,2,1,0,31415.71
507,37812615,Jones,800,Germany,Male,81,7,15001.69,1,1,0,32987.4
508,54653148,Davis,843,France,Female,59,7,138685.59,2,1,0,39375.08
509,14833177,Williams,516,Germany,Female,70,9,240018.95,1,0,1,143542.34
510,18454561,Smith,741,Germany,Male,70,2,55118.41,2,0,0,84044.34
511,55932658,Smith,474,Spain,Female,57,9,82697.99,1,0,1,100765.11
512,12597480,Brown,573,France,Female,33,4,24661.99,3,1,0,59764.82
513,33151417,Brown,840,France,Female,65,1,90561.81,2,0,0,149860.1
514,49673332,Jones,762,France,Male,78,9,11083.12,4,0,1,170616.12
515,29699313,Jones,499,Germany,Female,55,5,97273.5,4,1,1,40440.69
516,26934380,Miller,817,Spain,Female,61,1,138871.94,1,1,1,46619.48
517,20617244,Jones,803,France,Male,32,3,243751.21,1,1,1,74486.15
518,44086263,Smith,538,France,Female,78,2,204596.99,1,1,0,63231.65
519,80098339,Williams,392,Germany,Female,24,0,205516.35,2,0,0,110991.95
520,60234072,Garcia,782,France,Male,47,7,57036.08,3,1,0,152990.05
521,13369720,Miller,378,Spain,Male,53,7,21808.68,4,1,0,160722.0
522,81819939,Miller,711,France,Female,28,0,150768.68,1,1,1,49605.44
523,83963364,Davis,469,Spain,Female,87,5,130284.55,2,1,0,43360.55
524,12640328,Miller,686,Spain,Female,46,0,129125.97,2,0,1,79101.91
525,35856919,Jones,380,Spain,Male,23,8,27252.0,4,1,0,38067.55
526,67658082,Jones,530,Germany,Male,68,0,123471.22,4,0,0,27441.44
527,65395426,Smith,511,Germany,Female,55,2,37588.94,3,1,1,56090.5
528,37348975,Garcia,477,Spain,Female,90,8,105528.65,4,0,0,84849.32
529,21552291,Smith,604,Spain,Female,39,0,15540.66,3,1,0,121689.92
530,10070640,Garcia,643,France,Female,71,1,214223.15,3,1,1,147422.97
531,87498463,Smith,790,France,Male,57,3,3295.02,2,1,0,52334.19
532,72976036,Williams,706,France,Female,24,6,234830.78,2,1,0,165546.12
533,95241611,Davis,737,Germany,Male,57,7,215722.96,3,1,0,16397.44
534,13741196,Jones,603,France,Male,41,0,188152.02,1,1,1,94368.74
535,29511512,Johnson,479,Spain,Male,58,0,245637.65,3,1,1,130284.54
536,93692386,Johnson,361,Spain,Female,68,4,13455.0,4,0,0,65340.17
537,50260456,Davis,384,Germany,Male,56,7,160399.28,3,0,0,139901.47
538,21720477,Jones,547,Germany,Male,60,0,212325.52,3,1,0,174740.16
539,23217648,Miller,597,France,Female,86,2,31654.27,3,0,0,26979.6
540,32558781,Jones,459,Germany,Female,76,5,146193.74,1,0,1,107386.48
541,69946863,Jones,677,Spain,Male,42,0,98480.48,1,0,1,13566.4
542,72784216,Davis,754,Spain,Female,42,2,108956.78,3,1,1,63119.11
543,42425301,Jones,594,Germany,Male,90,0,228131.02,4,1,0,36018.65
544,80373772,Miller,599,Spain,Female,41,3,134662.86,2,1,1,128612.25
545,98146618,Garcia,715,Germany,Male,79,8,23315.51,4,1,1,57249.9
546,36778642,Davis,666,Spain,Male,60,4,234304.04,2,0,0,63655.65
547,70995760,Williams,512,France,Female,76,2,46302.79,4,1,1,49069.76
548,56547339,Johnson,397,Germany,Female,71,9,223159.2,1,0,0,56322.48
549,24573458,Davis,748,Germany,Female,43,6,242730.18,4,1,0,52770.94
550,57911176,Brown,420,Germany,Male,71,5,219459.37,3,1,0,142595.55
551,39264326,Johnson,748,Spain,Male,78,10,169283.44,2,1,1,191603.98
552,92896667,Johnson,842,France,Female,61,8,185887.95,4,0,1,103143.97
553,63953229,Miller,483,Germany,Male,26,3,174966.81,4,1,0,124073.68
554,98132318,Smith,588,Spain,Female,59,3,115131.1,4,0,1,165440.17
555,66294783,Jones,814,Germany,Male,46,8,68604.93,1,1,1,100460.17
556,69145779,Jones,417,Spain,Male,75,1,71250.68,1,0,0,67384.63
557,56977874,Jones,627,France,Female,80,9,182791.97,4,1,1,190685.22
558,39365614,Smith,381,Spain,Female,66,1,156509.11,1,0,1,182169.74
559,99268367,Miller,472,Spain,Male,28,8,146221.01,4,1,0,51868.35
560,57010676,Davis,371,Germany,Male,71,6,163152.21,1,1,0,143584.52
561,61371106,Williams,504,Spain,Male,47,4,193696.56,4,1,1,132956.51
562,47327243,Williams,459,Germany,Male,83,4,187085.23,3,1,0,133430.24
563,79426200,Miller,620,Spain,Female,82,8,26349.1,1,1,0,167814.57
564,79872506,Brown,729,France,Female,75,9,90758.76,4,1,0,138080.07
565,20198499,Williams,649,Spain,Female,74,4,65991.78,2,0,1,108420.73
566,47342772,Miller,464,Germany,Male,54,8,134559.67,3,0,0,170752.53
567,54362902,Davis,819,Spain,Male,71,7,15354.02,1,1,0,60319.79
568,10197775,Williams,569,Spain,Male,90,5,190616.01,4,0,1,139052.85
569,45940920,Jones,839,France,Male,86,4,26631.83,2,0,1,143288.85
570,94673574,Garcia,579,Germany,Female,41,4,67850.51,2,1,1,175360.84
571,33614649,Miller,601,France,Female,80,4,195685.38,2,0,1,199678.45
572,88507230,Johnson,598,Spain,Female,68,0,12890.0,3,1,0,115934.75
573,27310852,Williams,358,France,Male,32,10,165050.27,3,1,1,102038.65
574,88535842,Williams,383,Spain,Female,64,4,231119.57,2,0,0,124129.81
575,64564054,Smith,577,Spain,Female,90,2,154409.45,3,1,0,135148.75
576,72989020,Brown,422,France,Female,63,5,178164.37,4,0,1,145467.0
577,40773482,Garcia,748,France,Female,47,8,198066.72,1,1,1,63431.91
578,88733130,Davis,795,Spain,Male,37,2,55561.58,1,0,1,102536.15
579,87273675,Smith,650,France,Male,74,0,145240.98,1,1,0,80474.91
580,12276360,Jones,561,France,Female,66,7,77264.18,3,1,0,17366.92
581,59437769,Johnson,421,Spain,Female,73,8,62373.84,4,0,1,125809.45
582,41665404,Brown,407,Germany,Female,73,9,48114.1,4,0,0,176214.76
583,95218477,Smith,569,France,Female,42,3,146357.65,3,1,0,185079.81
584,67849484,Miller,720,France,Female,26,9,198632.98,3,1,1,108310.49
585,26434343,Williams,624,Germany,Male,39,4,218972.27,4,1,1,155518.07
586,54079273,Williams,598,France,Female,54,2,107146.49,4,1,1,145358.42
587,50201137,Brown,365,Spain,Female,45,7,93224.75,2,0,1,53490.62
588,82571674,Williams,424,France,Female,31,2,171826.73,1,0,0,21953.0
589,90497273,Miller,455,Spain,Male,47,3,195089.81,2,0,1,152092.72
590,90954884,Smith,485,Germany,Male,56,9,63329.83,4,1,1,63711.93
591,67235484,Smith,766,Germany,Male,74,6,74322.72,2,0,0,114382.67
592,72182821,Williams,423,Germany,Male,22,1,133348.33,1,0,1,109572.23
593,86835154,Williams,603,France,Male,29,0,111096.42,3,1,0,165396.04
594,90768647,Jones,367,Germany,Female,52,3,176446.93,2,0,0,132482.68
595,93273068,Johnson,768,France,Female,58,7,126121.25,2,1,0,170957.99
596,33020885,Davis,392,France,Male,80,0,27899.78,3,0,0,152924.84
597,11286643,Brown,399,France,Male,59,9,41488.3,3,1,1,199967.95
598,87031056,Smith,352,Germany,Male,82,2,225477.21,1,1,0,174136.24
599,51869822,Brown,581,Germany,Female,82,3,56849.59,4,0,1,50104.55
600,16200646,Jones,568,France,Male,60,3,12521.52,2,1,0,192663.89
601,84092760,Smith,408,Germany,Male,77,2,182863.64,1,1,0,74625.52
602,24509187,Jones,633,France,Male,37,2,171002.79,2,1,1,125489.6
603,37780899,Jones,651,Germany,Female,80,6,150019.0,1,0,0,188856.64
604,15409861,Garcia,413,Spain,Male,41,7,125564.04,1,0,1,50691.4
605,98825083,Williams,419,Germany,Female,89,9,242395.09,3,1,0,172886.8
606,65478034,Miller,652,Germany,Female,52,3,29958.07,4,1,0,191098.99
607,22831595,Garcia,491,Germany,Female,58,10,127540.7,2,1,0,172212.53
608,85524262,Davis,740,France,Female,33,10,141011.24,4,1,0,165642.55
609,87189210,Brown,551,France,Female,23,7,5623.23,1,1,1,60276.73
610,10448345,Miller,556,Spain,Male,37,7,102998.11,3,0,1,87348.94
611,86246546,Brown,764,Spain,Female,73,5,195700.53,4,1,0,154463.47
612,84936358,Williams,570,Spain,Female,25,0,117774.69,3,1,1,32451.43
613,25814828,Miller,711,France,Female,23,6,218819.61,3,1,1,178790.78
614,58763532,Garcia,595,Spain,Male,25,6,161199.73,2,1,0,49948.82
615,48538877,Brown,430,Spain,Female,79,4,191521.34,1,0,1,117313.27
616,83851335,Garcia,600,Germany,Female,31,5,201120.03,2,0,0,29961.31
617,54196734,Williams,400,Spain,Female,20,8,172375.06,2,0,1,45186.09
618,99630668,Miller,634,Germany,Male,19,2,187345.17,4,1,0,121245.01
619,90558427,Miller,718,France,Female,39,3,173827.63,3,1,1,130582.01
620,48503931,Smith,841,France,Female,87,8,137615.94,2,1,0,61252.79
621,29164528,Jones,748,Germany,Female,88,9,141633.24,2,1,1,32628.49
622,97580056,Jones,733,Spain,Female,23,1,47471.2,1,0,1,114415.63
623,30812709,Garcia,695,France,Female,67,8,206859.81,4,1,1,169721.19
624,99589817,Miller,553,Germany,Female,61,4,78034.33,4,0,1,48274.66
625,62203051,Brown,374,France,Female,25,2,133934.22,3,1,0,141397.41
626,49301804,Garcia,794,France,Male,41,7,62386.39,3,0,1,83317.4
627,14848287,Garcia,390,Spain,Male,44,8,173966.24,4,0,0,189186.73
628,61152700,Johnson,418,France,Male,70,0,243792.24,4,0,1,25688.9
629,53750190,Davis,353,Germany,Female,68,4,200485.06,1,0,1,17593.99
630,79334164,Miller,841,Spain,Male,45,8,154773.87,2,0,1,33618.57
631,62187215,Jones,589,Germany,Female,76,10,141876.63,1,1,1,158664.52
632,88998740,Miller,710,Germany,Male,86,1,122442.81,1,1,0,185326.25
633,65257851,Williams,790,Germany,Male,90,0,51242.86,4,0,0,166270.56
634,58518372,Garcia,380,Spain,Female,42,7,87002.51,4,0,1,146388.08
635,22842659,Johnson,736,France,Female,61,5,101598.52,2,1,1,20941.09
636,43978002,Johnson,466,Germany,Female,64,1,236142.27,3,0,0,50624.2
637,12373139,Jones,544,France,Female,30,2,106395.71,4,1,1,187722.02
638,65553464,Jones,439,France,Female,70,4,146547.59,1,0,1,128330.68
639,52801198,Jones,527,Germany,Male,70,0,230606.14,2,1,1,98981.6
640,28892008,Williams,494,France,Female,54,1,129606.6,3,0,0,133939.3
641,45427853,Johnson,793,Spain,Male,80,10,62862.44,1,1,0,43932.81
642,66882318,Brown,551,Spain,Male,83,0,95251.53,1,1,0,179645.1
643,83190814,Williams,671,France,Female,57,10,93884.8,3,0,1,134697.69
644,20986868,Smith,693,France,Male,78,6,178679.39,1,1,0,99536.45
645,50480309,Davis,552,Spain,Male,23,6,74030.18,1,0,1,96901.36
646,49521538,Davis,373,France,Female,42,9,182572.14,2,1,0,166251.73
647,88815702,Garcia,704,France,Female,63,4,222310.68,1,1,0,68495.02
648,70972984,Davis,820,France,Male,48,9,84018.25,1,1,1,36055.04
649,48673354,Jones,765,France,Male,80,5,33835.28,2,0,1,45277.21
650,65454431,Johnson,820,Germany,Male,85,2,159638.59,2,0,0,25415.84
651,75557447,Davis,831,France,Female,56,10,90213.62,3,0,0,106493.96
652,93845477,Garcia,454,Spain,Female,53,1,133496.54,3,1,0,138679.06
653,87982667,Davis,624,Germany,Female,24,9,158541.41,3,0,0,187457.19
654,65860631,Miller,671,Germany,Male,83,8,101935.74,2,1,1,152654.85
655,67681017,Williams,409,Spain,Female,72,1,231173.61,1,0,1,120791.04
656,12667867,Smith,720,France,Female,89,0,99903.66,1,1,0,174151.25
657,66987271,Miller,799,Germany,Male,59,8,76843.58,1,0,0,179520.48
658,51241273,Williams,364,Germany,Male,44,7,221418.81,1,0,1,145353.27
659,55718843,Williams,434,France,Male,19,7,34075.43,2,1,0,20694.07
660,78452891,Brown,768,France,Female,87,6,31052.23,4,0,0,65434.84
661,75432283,Davis,546,Spain,Female,21,8,233924.55,3,0,1,73875.33
662,81275364,Garcia,584,Germany,Female,38,10,52242.1,4,0,0,199502.47
663,34244264,Brown,760,France,Female,18,2,37109.35,3,1,0,98190.89
664,52734307,Williams,693,France,Female,55,7,133792.08,3,1,1,154758.2
665,84993343,Davis,612,Spain,Female,77,0,11697.12,2,0,1,164621.48
666,77606426,Smith,355,Germany,Female,31,0,155003.75,3,0,1,134119.42
667,55791733,Johnson,843,France,Male,34,10,113232.7,2,1,1,13472.53
668,14578238,Johnson,730,Spain,Female,90,5,160102.99,4,1,1,13676.4
669,30814992,Davis,638,Germany,Female,64,7,70984.23,1,1,1,165567.8
670,31288948,Miller,407,Germany,Male,73,7,226368.05,4,1,1,150455.59
671,15562067,Garcia,782,Germany,Male,70,9,67645.18,4,1,0,111862.14
672,48791628,Jones,494,Germany,Male,35,0,159391.17,2,1,1,57284.49
673,37345820,Jones,715,Spain,Male,86,10,236272.96,2,0,1,26475.6
674,45154828,Johnson,391,France,Female,65,0,100202.32,3,1,1,41210.99
